angle,label,score
117,Turtle,0.6656447052955627
117,Drawing,0.6608409881591797
117,Geology,0.6497763991355896
117,Tortoise,0.6454249024391174
117,Rock,0.6438128352165222
117,Sketch,0.6290342211723328
117,Wood,0.5958532094955444
117,Pattern,0.5630630254745483
118,Yellow,0.8649448752403259
118,Leaf,0.8342376351356506
118,Beige,0.6886644959449768
118,Geology,0.6497763991355896
118,Rock,0.6438128352165222
118,Drawing,0.5764970183372498
118,Pattern,0.5630630254745483
118,Tortoise,0.5482150316238403
118,Turtle,0.513843834400177
119,Yellow,0.8363301753997803
119,Leaf,0.8058615326881409
119,Turtle,0.7691263556480408
119,Tortoise,0.7153517603874207
119,Sketch,0.693024754524231
119,Drawing,0.6909903883934021
119,Geology,0.6497763991355896
119,Rock,0.6438128352165222
119,Beige,0.6367136240005493
119,Pattern,0.5630630254745483
120,Turtle,0.9183990359306335
120,Tortoise,0.8763766884803772
120,Yellow,0.8363301753997803
120,Leaf,0.8058615326881409
120,Beige,0.6655752658843994
120,Drawing,0.6518564820289612
120,Rock,0.6438128352165222
120,Sea turtle,0.6279824376106262
120,Pattern,0.6189838647842407
120,Sketch,0.5973607301712036
121,Yellow,0.8363301753997803
121,Leaf,0.8058615326881409
121,Turtle,0.7835646867752075
121,Tortoise,0.7711043953895569
121,Drawing,0.6841849684715271
121,Sketch,0.6599893569946289
121,Geology,0.6497763991355896
121,Rock,0.6438128352165222
121,Beige,0.5993316173553467
121,Pattern,0.5630630254745483
122,Yellow,0.8649448752403259
122,Leaf,0.8342376351356506
122,Turtle,0.8293399214744568
122,Tortoise,0.7711043953895569
122,Rock,0.7335856556892395
122,Geology,0.7018249034881592
122,Drawing,0.6841849684715271
122,Sketch,0.655890703201294
122,Pattern,0.6189838647842407
122,Beige,0.5993316173553467
123,Leaf,0.8058615326881409
123,Turtle,0.7434172630310059
123,Tortoise,0.740666925907135
123,Geology,0.7018249034881592
123,Rock,0.6981205940246582
123,Drawing,0.642119824886322
123,Sketch,0.6290342211723328
123,Pattern,0.5630630254745483
123,Illustration,0.5040763020515442
124,Yellow,0.8363301753997803
124,Leaf,0.8342376351356506
124,Rock,0.7335856556892395
124,Geology,0.7333696484565735
124,Drawing,0.697394847869873
124,Sketch,0.671729326248169
124,Turtle,0.6557167768478394
124,Tortoise,0.6218680739402771
124,Pattern,0.5630630254745483
124,Beige,0.5484284162521362
125,Yellow,0.8363301753997803
125,Leaf,0.8058615326881409
125,Rock,0.7335856556892395
125,Geology,0.7333696484565735
125,Drawing,0.7293345928192139
125,Sketch,0.7206135392189026
125,Beige,0.5993316173553467
125,Pattern,0.5630630254745483
126,Tortoise,0.8920184969902039
126,Turtle,0.8808833956718445
126,Leaf,0.7594611644744873
126,Geology,0.7018249034881592
126,Rock,0.6981205940246582
126,Sketch,0.6862205266952515
126,Drawing,0.6841849684715271
126,Sea turtle,0.5982189178466797
126,Pattern,0.5630630254745483
126,Illustration,0.5040763020515442
127,Tortoise,0.8327917456626892
127,Turtle,0.7807685732841492
127,Sketch,0.7670003771781921
127,Leaf,0.7594611644744873
127,Drawing,0.757125735282898
127,Geology,0.6796759366989136
127,Rock,0.6438128352165222
127,Illustration,0.5451834201812744
127,Art,0.502187192440033
128,Sketch,0.8528682589530945
128,Drawing,0.8358637690544128
128,Leaf,0.7594611644744873
128,Rock,0.7591665983200073
128,Tortoise,0.7486063838005066
128,Geology,0.6796759366989136
128,Turtle,0.6056961417198181
128,Pattern,0.5630630254745483
128,Illustration,0.5040763020515442
128,Art,0.502187192440033
129,Leaf,0.8058615326881409
129,Sketch,0.75601726770401
129,Drawing,0.7536056637763977
129,Rock,0.6981205940246582
129,Tree,0.6869218349456787
129,Geology,0.6497763991355896
129,Tortoise,0.625927209854126
129,Pattern,0.5630630254745483
129,Illustration,0.5040763020515442
130,Sketch,0.839629054069519
130,Leaf,0.8342376351356506
130,Drawing,0.8199871778488159
130,Rock,0.7335856556892395
130,Geology,0.7018249034881592
130,Tortoise,0.5683453679084778
130,Pattern,0.5630630254745483
130,Illustration,0.5451834201812744
130,Trunk,0.5200017690658569
130,Art,0.502187192440033
131,Sketch,0.7960912585258484
131,Drawing,0.7890833616256714
131,Leaf,0.7594611644744873
131,Rock,0.7335856556892395
131,Geology,0.6796759366989136
131,Pattern,0.5630630254745483
131,Beige,0.5484284162521362
131,Illustration,0.5451834201812744
131,Art,0.502187192440033
132,Yellow,0.8363301753997803
132,Rock,0.8073183298110962
132,Leaf,0.8058615326881409
132,Sketch,0.7960912585258484
132,Drawing,0.7758903503417969
132,Design,0.7203227281570435
132,Geology,0.7192013263702393
132,Tree,0.6869218349456787
132,Pattern,0.6568126678466797
132,Beige,0.5484284162521362
133,Leaf,0.8342376351356506
133,Drawing,0.757125735282898
133,Sketch,0.7392742037773132
133,Rock,0.7335856556892395
133,Geology,0.6497763991355896
133,Tortoise,0.6218680739402771
133,Pattern,0.5630630254745483
133,Turtle,0.5524002313613892
134,Drawing,0.7813957333564758
134,Sketch,0.7626960277557373
134,Leaf,0.7594611644744873
134,Rock,0.7591665983200073
134,Geology,0.7192013263702393
134,Pattern,0.6189838647842407
134,Tortoise,0.5731813907623291
134,Trunk,0.5200017690658569
135,Drawing,0.8164358735084534
135,Sketch,0.8113487362861633
135,Leaf,0.8058615326881409
135,Geology,0.7192013263702393
135,Rock,0.6981205940246582
135,Tortoise,0.6775270104408264
135,Pattern,0.5630630254745483
136,Rock,0.8274685740470886
136,Sketch,0.8030468821525574
136,Drawing,0.7890833616256714
136,Leaf,0.7594611644744873
136,Geology,0.7452479600906372
136,Trunk,0.5889434814453125
136,Pattern,0.5630630254745483
136,Tortoise,0.5482150316238403
136,Illustration,0.5040763020515442
137,Yellow,0.8649448752403259
137,Sketch,0.8192569613456726
137,Rock,0.8181682229042053
137,Leaf,0.8058615326881409
137,Drawing,0.8006102442741394
137,Geology,0.7018249034881592
137,Tree,0.6869218349456787
137,Pattern,0.6189838647842407
137,Trunk,0.6058474779129028
137,Wood,0.5958532094955444
138,Sketch,0.8064176440238953
138,Drawing,0.7786838412284851
138,Rock,0.7591665983200073
138,Tree,0.7469744682312012
138,Trunk,0.6670812368392944
138,Tortoise,0.6528739929199219
138,Geology,0.6497763991355896
138,Wood,0.5958532094955444
138,Illustration,0.5040763020515442
139,Yellow,0.8649448752403259
139,Tortoise,0.8510924577713013
139,Sketch,0.8113487362861633
139,Leaf,0.8058615326881409
139,Rock,0.7944315671920776
139,Drawing,0.7938714623451233
139,Turtle,0.7328404188156128
139,Geology,0.6796759366989136
139,Pattern,0.6568126678466797
139,Trunk,0.6461594104766846
140,Sketch,0.7711935043334961
140,Drawing,0.7536056637763977
140,Rock,0.6981205940246582
140,Geology,0.6497763991355896
140,Tortoise,0.6093481183052063
140,Wood,0.5958532094955444
140,Art,0.5813031792640686
140,Pattern,0.5630630254745483
140,Trunk,0.5469489693641663
140,Illustration,0.5040763020515442
141,Sketch,0.8080776333808899
141,Drawing,0.7786838412284851
141,Tree,0.7469744682312012
141,Rock,0.7335856556892395
141,Trunk,0.6670812368392944
141,Geology,0.6497763991355896
141,Tortoise,0.6093481183052063
141,Wood,0.5958532094955444
141,Pattern,0.5630630254745483
141,Illustration,0.5451834201812744
142,Rock,0.8181682229042053
142,Tree,0.7783679962158203
142,Drawing,0.7499530911445618
142,Sketch,0.7367352843284607
142,Geology,0.7192013263702393
142,Trunk,0.7068870663642883
142,Pattern,0.6189838647842407
142,Wood,0.5958532094955444
142,Beige,0.5484284162521362
142,Tree stump,0.5374708771705627
143,Sketch,0.8603838086128235
143,Drawing,0.8576133251190186
143,Rock,0.8073183298110962
143,Tree,0.7783679962158203
143,Trunk,0.6847679615020752
143,Geology,0.6497763991355896
143,Illustration,0.5765818953514099
144,Rock,0.8426777720451355
144,Sketch,0.8113487362861633
144,Drawing,0.8088743686676025
144,Leaf,0.7594611644744873
144,Geology,0.6497763991355896
144,Pattern,0.6189838647842407
144,Trunk,0.5695573687553406
144,Tortoise,0.5376457571983337
144,Illustration,0.5040763020515442
145,Sketch,0.8437027931213379
145,Rock,0.8355575203895569
145,Drawing,0.8217105269432068
145,Tree,0.7783679962158203
145,Trunk,0.6847679615020752
145,Tortoise,0.6565280556678772
145,Geology,0.6497763991355896
145,Pattern,0.6189838647842407
145,Wood,0.5958532094955444
145,Illustration,0.5040763020515442
146,Rock,0.8827831745147705
146,Sketch,0.8711481094360352
146,Drawing,0.8517550230026245
146,Tree,0.7783679962158203
146,Trunk,0.6926558017730713
146,Geology,0.6796759366989136
146,Hand,0.6600293517112732
146,Pattern,0.6568126678466797
146,Branch,0.6203985214233398
146,Tortoise,0.5267134308815002
147,Rock,0.8978632092475891
147,Tree,0.864604651927948
147,Drawing,0.786591649055481
147,Trunk,0.7852090001106262
147,Sketch,0.7670003771781921
147,Branch,0.701134979724884
147,Geology,0.6796759366989136
147,Wood,0.6534817218780518
147,Pattern,0.6189838647842407
147,Tree stump,0.5525498986244202
148,Tree,0.8492692708969116
148,Rock,0.8426777720451355
148,Drawing,0.8387206792831421
148,Sketch,0.8297426104545593
148,Trunk,0.7579926252365112
148,Branch,0.6203985214233398
148,Wood,0.5958532094955444
148,Plant,0.585474967956543
148,Pattern,0.5630630254745483
148,Illustration,0.5040763020515442
149,Rock,0.876297652721405
149,Tree,0.8426233530044556
149,Drawing,0.8358637690544128
149,Sketch,0.8311896324157715
149,Trunk,0.7496988773345947
149,Hand,0.6600293517112732
149,Wood,0.6534817218780518
149,Geology,0.6497763991355896
149,Branch,0.6203985214233398
149,Pattern,0.5630630254745483
150,Sketch,0.8711481094360352
150,Drawing,0.852958083152771
150,Tree,0.7989127039909363
150,Rock,0.7335856556892395
150,Trunk,0.7133423686027527
150,Wood,0.5958532094955444
150,Art,0.5813031792640686
150,Pattern,0.5630630254745483
150,Illustration,0.5451834201812744
151,Rock,0.8490089774131775
151,Yellow,0.8363301753997803
151,Sketch,0.8297426104545593
151,Drawing,0.8250590562820435
151,Tree,0.7989127039909363
151,Trunk,0.7000086307525635
151,Pattern,0.6189838647842407
151,Illustration,0.5040763020515442
152,Drawing,0.8505352139472961
152,Sketch,0.845040500164032
152,Rock,0.7335856556892395
152,Pattern,0.6189838647842407
152,Art,0.5813031792640686
152,Trunk,0.5469489693641663
152,Illustration,0.5451834201812744
153,Sketch,0.8463684320449829
153,Drawing,0.8414872288703918
153,Tree,0.7989127039909363
153,Rock,0.7335856556892395
153,Trunk,0.6926558017730713
153,Hand,0.6600293517112732
153,Art,0.6253476738929749
153,Branch,0.6203985214233398
153,Wood,0.5958532094955444
153,Illustration,0.5765818953514099
154,Drawing,0.806878924369812
154,Sketch,0.7960912585258484
154,Tree,0.7469744682312012
154,Rock,0.7335856556892395
154,Pattern,0.6568126678466797
154,Art,0.6253476738929749
154,Beige,0.5484284162521362
154,Trunk,0.5469489693641663
154,Illustration,0.5040763020515442
155,Head,0.8762359619140625
155,Drawing,0.7938714623451233
155,Sketch,0.7906739115715027
155,Rock,0.7335856556892395
155,Art,0.655128538608551
155,Pattern,0.6189838647842407
155,Illustration,0.5765818953514099
155,Trunk,0.5469489693641663
156,Head,0.8842743635177612
156,Drawing,0.8454797267913818
156,Sketch,0.8423551321029663
156,Yellow,0.8363301753997803
156,Rock,0.6981205940246582
156,Hand,0.6600293517112732
156,Art,0.655128538608551
156,Pattern,0.6189838647842407
156,Illustration,0.5765818953514099
157,Drawing,0.8234007358551025
157,Sketch,0.7906739115715027
157,Art,0.7088651061058044
157,Tree,0.6869218349456787
157,Hand,0.6600293517112732
157,Rock,0.6438128352165222
157,Illustration,0.6402102112770081
157,Artwork,0.5107235908508301
158,Drawing,0.7700396180152893
158,Sketch,0.7288726568222046
158,Rock,0.6981205940246582
158,Hand,0.6969173550605774
158,Tree,0.6869218349456787
158,Art,0.6253476738929749
158,Illustration,0.6017356514930725
158,Trunk,0.5469489693641663
159,Head,0.8762359619140625
159,Drawing,0.8127357363700867
159,Sketch,0.7792679071426392
159,Tree,0.7469744682312012
159,Art,0.6772549152374268
159,Hand,0.6600293517112732
159,Illustration,0.6017356514930725
159,Trunk,0.5469489693641663
160,Tree,0.7469744682312012
160,Drawing,0.7422115206718445
160,Sketch,0.7089143395423889
160,Hand,0.6969173550605774
160,Art,0.6946530342102051
160,Rock,0.6438128352165222
160,Illustration,0.6402102112770081
161,Head,0.8762359619140625
161,Drawing,0.7786838412284851
161,Sketch,0.7605001926422119
161,Tree,0.7469744682312012
161,Art,0.6946530342102051
161,Rock,0.6438128352165222
161,Illustration,0.6017356514930725
161,Wood,0.5958532094955444
161,Portrait,0.5346903800964355
161,Trunk,0.5200017690658569
162,Tree,0.7469744682312012
162,Drawing,0.7197385430335999
162,Sketch,0.6791298389434814
162,Art,0.6772549152374268
162,Illustration,0.5765818953514099
162,Rock,0.5422748923301697
162,Trunk,0.5200017690658569
163,Drawing,0.7338131070137024
163,Sketch,0.7261655926704407
163,Art,0.6946530342102051
163,Illustration,0.6017356514930725
163,Rock,0.5422748923301697
163,Modern art,0.518736720085144
163,Portrait,0.5159003138542175
164,Tree,0.7783679962158203
164,Art,0.6772549152374268
164,Hand,0.6600293517112732
164,Rock,0.6438128352165222
164,Drawing,0.6198696494102478
164,Wood,0.5958532094955444
164,Modern art,0.5639094710350037
164,Sketch,0.5589917302131653
164,Illustration,0.5451834201812744
165,Tree,0.7783679962158203
165,Drawing,0.7091583609580994
165,Rock,0.6981205940246582
165,Hand,0.6969173550605774
165,Art,0.6946530342102051
165,Sketch,0.6473897099494934
165,Wood,0.5958532094955444
165,Trunk,0.5695573687553406
165,Illustration,0.5451834201812744
165,Modern art,0.531015932559967
166,Tree,0.7783679962158203
166,Rock,0.6981205940246582
166,Art,0.6772549152374268
166,Drawing,0.6608409881591797
166,Hand,0.6600293517112732
166,Wood,0.5958532094955444
166,Trunk,0.5889434814453125
166,Sketch,0.5589917302131653
166,Beige,0.5484284162521362
166,Illustration,0.5451834201812744
167,Tree,0.7469744682312012
167,Art,0.7088651061058044
167,Drawing,0.6518564820289612
167,Rock,0.6438128352165222
167,Sketch,0.6030424237251282
167,Wood,0.5958532094955444
167,Trunk,0.5469489693641663
167,Illustration,0.5451834201812744
168,Tree,0.8138649463653564
168,Drawing,0.6608409881591797
168,Art,0.655128538608551
168,Wood,0.6534817218780518
168,Trunk,0.6461594104766846
168,Rock,0.6438128352165222
168,Sketch,0.5914958119392395
168,Illustration,0.5451834201812744
169,Head,0.8762359619140625
169,Drawing,0.7638013362884521
169,Arm,0.7560437321662903
169,Tree,0.7469744682312012
169,Art,0.7310290336608887
169,Sketch,0.6896571516990662
169,Hand,0.6600293517112732
169,Modern art,0.6310682892799377
169,Illustration,0.6017356514930725
169,Portrait,0.5159003138542175
170,Tree,0.8254543542861938
170,Art,0.7207983136177063
170,Drawing,0.7034391760826111
170,Hand,0.6969173550605774
170,Sketch,0.6384519934654236
170,Trunk,0.6207850575447083
170,Wood,0.5958532094955444
170,Plant,0.585474967956543
170,Modern art,0.5831132531166077
170,Illustration,0.5451834201812744
171,Tree,0.8254543542861938
171,Drawing,0.7786838412284851
171,Sketch,0.7392742037773132
171,Art,0.7310290336608887
171,Hand,0.7216579914093018
171,Modern art,0.6570417881011963
171,Illustration,0.6017356514930725
171,Trunk,0.5889434814453125
171,Plant,0.585474967956543
172,Head,0.8762359619140625
172,Tree,0.8492692708969116
172,Drawing,0.786591649055481
172,Sketch,0.746661901473999
172,Art,0.7399447560310364
172,Modern art,0.73590087890625
172,Hand,0.6600293517112732
172,Trunk,0.6570878028869629
172,Illustration,0.6402102112770081
172,Branch,0.6203985214233398
173,Drawing,0.8127357363700867
173,Tree,0.7989127039909363
173,Sketch,0.7772866487503052
173,Hand,0.7216579914093018
173,Branch,0.701134979724884
173,Art,0.6772549152374268
173,Trunk,0.6058474779129028
173,Modern art,0.6005408763885498
173,Illustration,0.5765818953514099
174,Tree,0.8550311923027039
174,Drawing,0.806878924369812
174,Sketch,0.7670003771781921
174,Art,0.7310290336608887
174,Modern art,0.6991940140724182
174,Trunk,0.6847679615020752
174,Branch,0.6670128703117371
174,Illustration,0.6017356514930725
174,Wood,0.5958532094955444
175,Head,0.8947408199310303
175,Drawing,0.8631095886230469
175,Sketch,0.845040500164032
175,Tree,0.8138649463653564
175,Art,0.79967200756073
175,Modern art,0.73590087890625
175,Branch,0.7275006771087646
175,Illustration,0.6688148975372314
175,Portrait,0.6512343287467957
175,Self-portrait,0.6463988423347473
176,Head,0.8762359619140625
176,Tree,0.864604651927948
176,Drawing,0.8631095886230469
176,Sketch,0.8340480923652649
176,Modern art,0.7285016775131226
176,Trunk,0.7133423686027527
176,Art,0.7088651061058044
176,Branch,0.701134979724884
176,Illustration,0.6225569844245911
176,Portrait,0.5665907859802246
177,Head,0.8947408199310303
177,Drawing,0.8731912970542908
177,Sketch,0.8528682589530945
177,Tree,0.7989127039909363
177,Modern art,0.7124661207199097
177,Art,0.6946530342102051
177,Self-portrait,0.6604093313217163
177,Portrait,0.6430787444114685
177,Illustration,0.6402102112770081
177,Trunk,0.5889434814453125
178,Drawing,0.8865323662757874
178,Sketch,0.8528682589530945
178,Tree,0.8348216414451599
178,Self-portrait,0.6966801285743713
178,Art,0.6946530342102051
178,Portrait,0.6795573234558105
178,Modern art,0.6795055866241455
178,Illustration,0.6402102112770081
178,Plant,0.6244105100631714
178,Trunk,0.6058474779129028
179,Drawing,0.8731912970542908
179,Sketch,0.8340480923652649
179,Tree,0.7989127039909363
179,Modern art,0.7679527401924133
179,Self-portrait,0.7662072777748108
179,Art,0.7399447560310364
179,Portrait,0.7175087928771973
179,Illustration,0.7095673680305481
179,Plant,0.585474967956543
179,Painting,0.5714825391769409
180,Drawing,0.8898040056228638
180,Sketch,0.8528682589530945
180,Art,0.7856156826019287
180,Illustration,0.7682583928108215
180,Modern art,0.724654495716095
180,Self-portrait,0.6854312419891357
180,Portrait,0.6795573234558105
180,Hand,0.6600293517112732
180,Painting,0.5596415400505066
180,Artwork,0.5433015823364258
181,Drawing,0.837303876876831
181,Sketch,0.7812252640724182
181,Art,0.7088651061058044
181,Illustration,0.6912711262702942
181,Tree,0.6869218349456787
181,Modern art,0.6239132285118103
181,Self-portrait,0.5614257454872131
181,Portrait,0.5514674186706543
182,Tree,0.8550311923027039
182,Drawing,0.7840303778648376
182,Sketch,0.7058554887771606
182,Modern art,0.6945001482963562
182,Trunk,0.6926558017730713
182,Art,0.6772549152374268
182,Self-portrait,0.608697772026062
182,Illustration,0.6017356514930725
182,Portrait,0.5929054021835327
183,Nose,0.8419631719589233
183,Drawing,0.8108260035514832
183,Tree,0.7989127039909363
183,Sketch,0.7119176983833313
183,Art,0.7088651061058044
183,Modern art,0.6991940140724182
183,Portrait,0.6589163541793823
183,Self-portrait,0.6511939764022827
183,Illustration,0.6017356514930725
183,Trunk,0.5889434814453125
184,Tree,0.8348216414451599
184,Drawing,0.7984194755554199
184,Modern art,0.73590087890625
184,Art,0.7207983136177063
184,Sketch,0.7119176983833313
184,Self-portrait,0.6815075874328613
184,Trunk,0.6762722730636597
184,Portrait,0.6044750809669495
184,Illustration,0.5765818953514099
184,Painting,0.5470535159111023
185,Tree,0.8492692708969116
185,Drawing,0.7758903503417969
185,Modern art,0.7322490811347961
185,Art,0.7207983136177063
185,Sketch,0.6896571516990662
185,Trunk,0.6847679615020752
185,Illustration,0.6017356514930725
185,Wood,0.5958532094955444
185,Portrait,0.5803329944610596
185,Self-portrait,0.5689290165901184
186,Tree,0.864604651927948
186,Drawing,0.8358637690544128
186,Sketch,0.801335334777832
186,Modern art,0.7560171484947205
186,Art,0.7310290336608887
186,Trunk,0.6762722730636597
186,Hand,0.6600293517112732
186,Wood,0.5958532094955444
186,Plant,0.585474967956543
186,Illustration,0.5765818953514099
187,Drawing,0.8564721941947937
187,Sketch,0.8097212314605713
187,Tree,0.7989127039909363
187,Art,0.6772549152374268
187,Hand,0.6600293517112732
187,Modern art,0.6379411220550537
187,Illustration,0.6017356514930725
187,Trunk,0.5469489693641663
187,Artwork,0.5107235908508301
188,Drawing,0.8164358735084534
188,Tree,0.8138649463653564
188,Sketch,0.7648624777793884
188,Art,0.6946530342102051
188,Modern art,0.6686608791351318
188,Illustration,0.6017356514930725
188,Trunk,0.5469489693641663
189,Tree,0.8426233530044556
189,Drawing,0.8006102442741394
189,Sketch,0.746661901473999
189,Modern art,0.6991940140724182
189,Art,0.6772549152374268
189,Illustration,0.6554555892944336
189,Trunk,0.6207850575447083
189,Wood,0.5958532094955444
189,Plant,0.585474967956543
190,Drawing,0.8217105269432068
190,Tree,0.7989127039909363
190,Sketch,0.7943053245544434
190,Wood,0.6534817218780518
190,Art,0.6253476738929749
190,Trunk,0.5469489693641663
190,Illustration,0.5451834201812744
190,Rock,0.5422748923301697
190,Modern art,0.518736720085144
191,Drawing,0.8199871778488159
191,Tree,0.8138649463653564
191,Arm,0.7759444117546082
191,Sketch,0.746661901473999
191,Hand,0.6600293517112732
191,Art,0.655128538608551
191,Wood,0.6534817218780518
191,Trunk,0.6058474779129028
191,Modern art,0.5920312404632568
191,Illustration,0.5765818953514099
192,Drawing,0.8541450500488281
192,Sketch,0.8177047967910767
192,Tree,0.8138649463653564
192,Arm,0.7560437321662903
192,Hand,0.6600293517112732
192,Art,0.655128538608551
192,Wood,0.5958532094955444
192,Trunk,0.5889434814453125
192,Illustration,0.5451834201812744
192,Modern art,0.518736720085144
193,Drawing,0.7840303778648376
193,Tree,0.7469744682312012
193,Sketch,0.7367352843284607
193,Art,0.6772549152374268
193,Hand,0.6600293517112732
193,Wood,0.6534817218780518
193,Modern art,0.5535405278205872
193,Illustration,0.5451834201812744
194,Tree,0.7783679962158203
194,Drawing,0.7758903503417969
194,Arm,0.7560437321662903
194,Sketch,0.7089143395423889
194,Hand,0.6600293517112732
194,Wood,0.6534817218780518
194,Art,0.5813031792640686
194,Trunk,0.5469489693641663
194,Rock,0.5422748923301697
194,Illustration,0.5040763020515442
195,Drawing,0.828284502029419
195,Sketch,0.7960912585258484
195,Tree,0.7783679962158203
195,Hand,0.6600293517112732
195,Wood,0.6534817218780518
195,Art,0.5813031792640686
195,Trunk,0.5469489693641663
196,Arm,0.8031198978424072
196,Drawing,0.7786838412284851
196,Tree,0.7783679962158203
196,Sketch,0.7119176983833313
196,Hand,0.6600293517112732
196,Art,0.5813031792640686
196,Rock,0.5422748923301697
197,Drawing,0.8127357363700867
197,Sketch,0.7792679071426392
197,Arm,0.7560437321662903
197,Tree,0.7469744682312012
197,Hand,0.6969173550605774
197,Wood,0.5958532094955444
197,Art,0.5813031792640686
197,Beige,0.5484284162521362
197,Rock,0.5422748923301697
197,Trunk,0.5200017690658569
198,Drawing,0.837303876876831
198,Sketch,0.804740846157074
198,Tree,0.7989127039909363
198,Arm,0.7560437321662903
198,Hand,0.6600293517112732
198,Rock,0.6438128352165222
198,Wood,0.5958532094955444
198,Trunk,0.5889434814453125
198,Art,0.5813031792640686
198,Illustration,0.5040763020515442
199,Drawing,0.8480438590049744
199,Sketch,0.8207949995994568
199,Tree,0.7469744682312012
199,Hand,0.6600293517112732
199,Wood,0.6534817218780518
199,Beige,0.5993316173553467
199,Art,0.5813031792640686
199,Trunk,0.5695573687553406
199,Illustration,0.5040763020515442
200,Drawing,0.7961740493774414
200,Sketch,0.7711935043334961
200,Tree,0.7469744682312012
200,Hand,0.6600293517112732
200,Wood,0.6534817218780518
200,Rock,0.6438128352165222
200,Art,0.5813031792640686
200,Beige,0.5484284162521362
200,Trunk,0.5200017690658569
200,Illustration,0.5040763020515442
201,Drawing,0.8108260035514832
201,Sketch,0.7490517497062683
201,Wood,0.5958532094955444
201,Beige,0.5484284162521362
201,Illustration,0.5451834201812744
201,Art,0.502187192440033
202,Drawing,0.8250590562820435
202,Sketch,0.7943053245544434
202,Hand,0.6969173550605774
202,Rock,0.6438128352165222
202,Illustration,0.5765818953514099
202,Trunk,0.5200017690658569
202,Art,0.502187192440033
203,Sketch,0.8080776333808899
203,Drawing,0.8048377633094788
203,Tree,0.6869218349456787
203,Rock,0.6438128352165222
203,Wood,0.5958532094955444
203,Trunk,0.5695573687553406
203,Illustration,0.5451834201812744
204,Drawing,0.8006102442741394
204,Sketch,0.7850707769393921
204,Wood,0.5958532094955444
204,Illustration,0.5765818953514099
204,Beige,0.5484284162521362
204,Art,0.502187192440033
205,Drawing,0.7536056637763977
205,Sketch,0.7367352843284607
205,Tree,0.6869218349456787
205,Illustration,0.5765818953514099
205,Rock,0.5422748923301697
205,Art,0.502187192440033
206,Drawing,0.806878924369812
206,Sketch,0.797857940196991
206,Tree,0.6869218349456787
206,Wood,0.6534817218780518
206,Beige,0.5484284162521362
206,Illustration,0.5451834201812744
206,Art,0.502187192440033
207,Sketch,0.8711481094360352
207,Drawing,0.8609514236450195
207,Hand,0.6600293517112732
207,Illustration,0.5451834201812744
208,Sketch,0.8554063439369202
208,Drawing,0.844169020652771
208,Leaf,0.7594611644744873
208,Hand,0.6600293517112732
208,Pattern,0.6189838647842407
208,Beige,0.5484284162521362
208,Illustration,0.5451834201812744
208,Art,0.502187192440033
209,Drawing,0.832910418510437
209,Sketch,0.8238298296928406
209,Illustration,0.5451834201812744
209,Rock,0.5422748923301697
209,Art,0.502187192440033
210,Sketch,0.8340480923652649
210,Drawing,0.832910418510437
210,Pattern,0.6189838647842407
210,Art,0.5813031792640686
210,Rock,0.5422748923301697
210,Illustration,0.5040763020515442
211,Sketch,0.8890653848648071
211,Drawing,0.8822867274284363
211,Leaf,0.7594611644744873
211,Hand,0.6600293517112732
211,Rock,0.6438128352165222
